9.050,15:2:56.00
11.441,15:2:58.40
12.066,15:2:59.00
12.691,15:2:59.60
13.275,15:3:0.20
13.849,15:3:0.80
14.482,15:3:1.40
15.067,15:3:2.00
15.651,15:3:2.60
16.277,15:3:3.20
17.643,15:3:3.80
18.272,15:3:5.20
18.848,15:3:5.80
19.477,15:3:6.40
20.641,15:3:7.60
21.278,15:3:8.20
21.865,15:3:8.80
22.444,15:3:9.40
23.081,15:3:10.00
25.880,15:3:12.80
26.473,15:3:13.40
27.052,15:3:14.00
27.692,15:3:14.60
28.268,15:3:15.20
28.889,15:3:15.80
30.267,15:3:16.40
30.910,15:3:17.80
61.378,15:3:49, 0.0019181, -0.0100546, 1.0009956, 0.0093426, -0.0203053, 0.9962455,-0.066099, 0.638980, -0.122320, 0.037539, 0.253108, -0.100238, 20.17822, 25.50049, 58.76465, 473,358, 42.7, 34.3, 28.3, 44.55, 101.13, 1300
61.387,15:3:49, 0.0019793, -0.0117839, 0.9985209, 0.0080989, -0.0178656, 1.0004452,-0.192753, 0.639539, -0.303422, -0.088003, 0.330803, -0.075928, 20.20264, 25.44556, 58.59985, 473,366, 42.7, 34.3, 28.5, 44.55, 101.13, 1300
61.399,15:3:49, 0.0024563, -0.0122557, 1.0004650, 0.0087774, -0.0108356, 0.9991230,-0.139635, 0.464096, -0.121917, -0.038406, 0.376524, -0.153112, 20.34912, 25.60425, 58.29468, 472,353, 42.7, 34.5, 28.2, 44.55, 101.13, 1300
61.408,15:3:49, 0.0054783, -0.0125895, 1.0015857, 0.0086529, -0.0187373, 1.0047029,-0.066112, 0.588644, -0.122231, 0.189536, 0.257863, 0.154651, 20.15381, 25.26245, 58.41675, 475,365, 42.7, 34.3, 28.3, 44.55, 101.13, 1300
61.419,15:3:49, 0.0023233, -0.0079833, 0.9962850, 0.0101403, -0.0138870, 1.0027530,-0.165677, 0.537014, -0.043531, 0.011913, 0.243930, -0.230538, 20.10498, 25.60425, 58.40454, 474,355, 42.7, 34.2, 27.7, 44.55, 101.13, 1300
61.428,15:3:49, 0.0064287, -0.0078943, 1.0003777, 0.0094982, -0.0217920, 0.9964738,-0.143413, 0.662289, 0.061148, 0.063431, 0.224491, -0.076229, 20.28809, 25.46997, 58.50830, 475,361, 42.7, 34.2, 28.0, 44.55, 101.13, 1300
61.439,15:3:49, 0.0035954, -0.0098294, 1.0003730, 0.0097652, -0.0171732, 1.0011374,-0.143892, 0.636080, -0.252732, -0.013892, 0.255657, -0.076015, 20.31860, 25.23804, 58.86230, 473,355, 42.7, 34.0, 28.3, 44.55, 101.13, 1300
61.449,15:3:49, 0.0049289, -0.0130597, 1.0024896, 0.0119044, -0.0158995, 0.9959397,-0.091515, 0.561090, -0.122774, -0.012331, 0.188046, 0.000867, 20.06836, 25.62866, 58.39233, 475,361, 42.7, 34.0, 28.4, 44.55, 101.13, 1300
61.458,15:3:49, 0.0049289, -0.0130597, 1.0024896, 0.0107886, -0.0138102, 0.9951301,-0.091515, 0.561090, -0.122774, 0.011530, 0.357831, -0.127041, 20.23926, 25.42114, 58.80127, 482,374, 42.7, 34.0, 28.2, 44.55, 101.13, 1300
61.469,15:3:49, 0.0033584, -0.0129524, 0.9998547, 0.0085681, -0.0200602, 0.9970793,-0.218774, 0.688581, -0.146833, 0.110918, 0.351405, -0.281293, 20.05615, 25.37842, 58.55103, 474,357, 42.7, 34.5, 28.1, 44.55, 101.13, 1300
61.478,15:3:49, 0.0023797, -0.0137918, 1.0001552, 0.0118313, -0.0196349, 0.9978801,-0.142329, 0.462043, -0.330157, 0.012288, 0.273343, -0.153294, 20.19653, 25.45776, 58.40454, 475,361, 42.7, 34.2, 27.8, 44.55, 101.13, 1300
61.489,15:3:49, 0.0058341, -0.0117577, 1.0022445, 0.0111869, -0.0179840, 1.0000666,-0.166493, 0.536577, -0.095850, 0.012219, 0.300412, -0.127507, 20.11108, 25.43335, 58.63037, 470,352, 42.7, 34.2, 28.0, 44.55, 101.13, 1300
61.498,15:3:49, 0.0004583, -0.0084952, 1.0000252, 0.0142692, -0.0152978, 0.9994417,-0.091258, 0.615618, -0.277958, 0.187280, 0.378563, -0.101488, 20.20874, 25.50659, 58.37402, 475,361, 42.7, 34.6, 28.2, 44.55, 101.13, 1300
61.509,15:3:49, 0.0045359, -0.0093110, 0.9964049, 0.0123560, -0.0190964, 0.9970792,-0.165150, 0.586922, 0.061043, -0.038598, 0.278348, -0.204343, 20.14771, 25.39062, 58.73413, 470,355, 42.7, 34.3, 28.3, 44.55, 101.13, 1300
61.518,15:3:49, 0.0038055, -0.0153754, 1.0015579, 0.0120824, -0.0160888, 0.9970279,-0.169221, 0.609528, -0.174380, -0.037247, 0.379911, 0.026050, 20.20264, 25.35400, 58.70361, 478,367, 42.7, 33.7, 28.3, 44.55, 101.13, 1300
61.528,15:3:49, 0.0006738, -0.0070791, 1.0017877, 0.0101474, -0.0179417, 0.9992237,-0.091539, 0.613076, -0.122264, -0.013951, 0.244892, -0.281850, 20.05005, 25.46997, 58.69141, 479,368, 42.7, 34.3, 27.8, 44.55, 101.13, 1300
61.540,15:3:49, 0.0043761, -0.0126624, 1.0021310, 0.0122871, -0.0169204, 0.9963717,-0.218729, 0.586440, -0.147480, -0.037727, 0.279866, -0.101549, 20.15381, 25.28076, 58.55103, 468,347, 42.7, 34.3, 28.2, 43.92, 101.13, 1300
61.549,15:3:49, 0.0027295, -0.0086785, 0.9962990, 0.0150004, -0.0183177, 0.9999141,-0.065920, 0.588894, -0.148566, -0.038548, 0.378458, -0.152999, 20.15991, 25.42725, 58.56323, 476,365, 42.7, 34.3, 28.3, 44.55, 101.13, 1300
61.560,15:3:49, 0.0048832, -0.0150535, 0.9996400, 0.0204740, -0.0278478, 0.9963543,-0.017235, 0.615056, -0.276847, -0.138830, 0.246619, -0.358681, 20.30640, 25.18921, 58.50830, 470,351, 42.7, 34.6, 28.0, 44.55, 101.13, 1300
61.569,15:3:49, 0.0034984, -0.0098729, 0.9979739, 0.0080439, -0.0156744, 1.0006980,-0.092515, 0.563998, -0.330065, -0.064157, 0.304697, -0.229921, 20.27588, 25.39673, 58.61816, 476,365, 42.7, 34.4, 28.3, 44.55, 101.13, 1300
61.581,15:3:49, 0.0037047, -0.0144152, 0.9988004, 0.0179012, -0.0242974, 0.9964908,0.010806, 0.638687, -0.149120, -0.038087, 0.278761, -0.145776, 20.14160, 25.29907, 58.56934, 469,352, 42.7, 34.2, 28.0, 44.55, 101.13, 1300
61.590,15:3:49, 0.0077102, -0.0139230, 1.0023856, 0.0137998, -0.0132551, 0.9960474,-0.041645, 0.636032, -0.097013, 0.036839, 0.294019, -0.204866, 20.12939, 25.17700, 58.72192, 478,366, 42.7, 34.1, 27.5, 44.55, 101.13, 1300
61.601,15:3:49, 0.0045177, -0.0083362, 1.0042074, 0.0103740, -0.0204028, 0.9982598,-0.218818, 0.510840, -0.277224, -0.035906, 0.358451, 0.205859, 20.28809, 25.43335, 58.31299, 470,353, 42.7, 34.4, 28.2, 44.55, 101.13, 1300
61.610,15:3:49, 0.0008676, -0.0113620, 1.0054471, 0.0118012, -0.0170517, 0.9966434,-0.168686, 0.634811, -0.095656, -0.212148, 0.308355, -0.229864, 20.17212, 25.59814, 58.33740, 474,367, 42.7, 34.2, 28.1, 44.55, 101.13, 1300
61.619,15:3:49, 0.0003190, -0.0162860, 0.9982951, 0.0058138, -0.0186163, 0.9938462,-0.117616, 0.410986, -0.382942, -0.086807, 0.307146, 0.077450, 20.19043, 25.34790, 58.46558, 480,370, 42.7, 34.2, 28.1, 44.55, 101.13, 1300
61.630,15:3:49, -0.0017071, -0.0088793, 0.9961203, 0.0105249, -0.0201644, 0.9975684,0.009267, 0.687054, -0.049424, 0.087901, 0.324639, -0.050499, 20.21484, 25.44556, 58.63037, 475,357, 42.7, 34.0, 27.9, 43.92, 101.13, 1300
61.640,15:3:49, 0.0032623, -0.0055253, 1.0008330, 0.0105249, -0.0201644, 0.9975684,-0.192328, 0.462081, -0.277385, 0.087901, 0.324639, -0.050499, 20.14160, 25.32959, 58.61206, 482,372, 42.7, 34.3, 27.9, 44.55, 101.13, 1300
61.650,15:3:49, 0.0053454, -0.0077268, 1.0005485, 0.0071649, -0.0183618, 0.9995979,-0.061913, 0.488923, 0.048886, 0.163376, 0.375438, 0.025927, 20.23315, 25.50049, 58.16650, 470,352, 42.7, 34.5, 28.0, 43.92, 101.13, 1300
61.660,15:3:49, 0.0047830, -0.0108061, 0.9975809, 0.0083206, -0.0213345, 0.9960985,-0.166978, 0.588044, -0.121552, 0.111630, 0.248086, -0.256004, 20.01953, 25.17700, 58.31299, 478,367, 42.7, 34.4, 27.9, 44.55, 101.13, 1300
61.671,15:3:49, 0.0014066, -0.0128279, 0.9979639, 0.0097277, -0.0118786, 0.9961787,-0.016996, 0.639058, -0.278420, -0.087350, 0.279683, -0.153031, 20.06226, 25.57373, 58.62427, 470,354, 42.7, 34.3, 28.2, 44.55, 101.13, 1300
61.680,15:3:49, 0.0040670, -0.0108454, 1.0011834, 0.0129869, -0.0165241, 0.9984051,-0.144414, 0.661475, 0.060299, 0.062727, 0.257489, -0.050062, 20.29419, 25.25635, 58.23975, 475,362, 42.7, 34.0, 28.2, 44.55, 101.13, 1300
61.695,15:3:49, 0.0030298, -0.0142364, 0.9995045, 0.0101840, -0.0223844, 0.9944094,-0.167126, 0.564428, -0.250854, 0.086215, 0.351701, -0.204229, 20.14160, 25.24414, 58.82568, 450,324, 42.7, 34.5, 28.2, 44.55, 101.13, 1300
61.705,15:3:49, 0.0048770, -0.0144431, 1.0004395, 0.0103512, -0.0197763, 0.9995756,-0.067560, 0.660728, 0.033533, -0.039430, 0.404539, -0.229890, 20.17822, 25.48218, 58.69141, 465,351, 42.7, 33.9, 28.2, 44.55, 101.13, 1300
61.714,15:3:49, 0.0046660, -0.0085102, 0.9974015, 0.0109664, -0.0147200, 0.9984441,-0.090400, 0.512805, -0.122538, 0.012458, 0.256817, -0.306849, 20.15991, 25.43945, 58.25806, 473,361, 42.7, 34.2, 28.2, 44.55, 101.13, 1300
61.725,15:3:49, -0.0009239, -0.0112794, 1.0021349, 0.0154259, -0.0172091, 0.9965934,-0.342469, 0.563189, -0.041403, 0.036394, 0.251519, -0.255710, 19.98901, 25.31128, 58.78296, 468,349, 42.7, 34.5, 28.0, 44.55, 101.13, 1300
61.735,15:3:49, 0.0037484, -0.0111345, 0.9993766, 0.0102266, -0.0185386, 1.0003681,-0.164627, 0.490237, -0.199800, -0.013301, 0.299690, -0.178874, 20.16602, 25.41504, 58.62427, 473,360, 42.7, 34.5, 28.0, 44.55, 101.13, 1300
61.746,15:3:49, 0.0008016, -0.0122438, 1.0033133, 0.0138806, -0.0215079, 0.9983326,-0.115353, 0.514100, -0.070341, 0.037204, 0.429615, -0.050232, 20.09888, 25.52490, 58.45947, 472,355, 42.7, 34.4, 28.1, 44.55, 101.13, 1300
61.755,15:3:49, 0.0006973, -0.0150313, 1.0007864, 0.0138806, -0.0215079, 0.9983326,-0.090799, 0.564965, -0.226533, 0.037204, 0.429615, -0.050232, 20.12939, 25.31738, 58.61206, 481,373, 42.7, 34.5, 28.1, 44.55, 101.13, 1300
61.766,15:3:49, 0.0038713, -0.0122843, 0.9942886, 0.0075291, -0.0212317, 0.9939231,-0.291181, 0.537164, -0.017648, 0.037474, 0.313480, -0.179518, 20.07446, 25.50049, 58.28857, 473,353, 42.7, 34.2, 27.5, 44.55, 101.13, 1300
61.775,15:3:49, 0.0050962, -0.0137777, 1.0046345, 0.0104280, -0.0209952, 0.9975328,-0.193901, 0.513167, -0.375017, -0.012914, 0.318944, -0.179224, 20.14771, 25.36621, 58.86841, 476,364, 42.7, 34.3, 27.9, 44.55, 101.13, 1300
61.784,15:3:49, 0.0029642, -0.0117302, 0.9987302, 0.0059077, -0.0158716, 0.9966001,-0.087580, 0.539228, 0.086712, -0.061302, 0.366584, 0.050877, 20.11719, 25.52490, 58.55103, 477,367, 42.7, 34.5, 27.8, 43.92, 101.13, 1300
61.795,15:3:49, 0.0029642, -0.0117302, 0.9987302, 0.0124451, -0.0178199, 0.9973511,-0.087580, 0.539228, 0.086712, 0.014394, 0.294704, 0.102412, 20.26367, 25.56763, 58.55713, 479,367, 42.7, 34.5, 27.9, 44.55, 101.13, 1300
61.804,15:3:49, 0.0018388, -0.0105272, 1.0015333, 0.0114528, -0.0212056, 0.9987487,-0.015445, 0.613678, -0.122942, 0.061579, 0.400790, -0.076107, 20.08667, 25.50049, 58.70361, 480,369, 42.7, 34.2, 28.2, 44.55, 101.13, 1300
61.815,15:3:49, 0.0018308, -0.0099729, 1.0020897, 0.0120672, -0.0170248, 1.0007591,-0.014278, 0.589833, -0.148553, 0.061979, 0.262697, -0.075414, 20.19653, 25.38452, 58.37402, 473,357, 42.7, 34.4, 28.5, 43.92, 101.13, 1300
61.824,15:3:49, 0.0049751, -0.0109944, 0.9994958, 0.0118632, -0.0193649, 0.9922124,-0.089165, 0.437534, -0.096634, -0.064304, 0.307091, -0.229783, 20.25146, 25.30518, 58.85010, 475,363, 42.7, 34.2, 28.2, 44.55, 101.13, 1300
61.835,15:3:49, 0.0016094, -0.0084139, 1.0017078, 0.0103848, -0.0176178, 0.9997071,0.061183, 0.563919, -0.098217, -0.063594, 0.357334, -0.127126, 20.15381, 25.41504, 58.61206, 469,353, 42.7, 34.3, 28.2, 44.55, 101.13, 1300
61.844,15:3:49, 0.0054850, -0.0114017, 0.9999510, 0.0146013, -0.0173186, 0.9966180,-0.014597, 0.488449, -0.200504, -0.012582, 0.281804, -0.050174, 20.27588, 25.42725, 58.44116, 479,367, 42.7, 34.3, 28.1, 44.55, 101.13, 1300
61.855,15:3:49, 0.0017888, -0.0094526, 0.9979391, 0.0152781, -0.0159363, 0.9992142,-0.143258, 0.611607, -0.225410, -0.037025, 0.253292, -0.153032, 20.19043, 25.44556, 58.46558, 472,355, 42.7, 34.2, 28.1, 44.55, 101.13, 1300
61.865,15:3:49, 0.0016507, -0.0098742, 1.0016364, 0.0122013, -0.0144471, 0.9927177,-0.167278, 0.561754, -0.148001, 0.013544, 0.299974, 0.051425, 20.10498, 25.43945, 58.34961, 476,365, 42.7, 34.3, 27.9, 44.55, 101.13, 1300
61.874,15:3:49, 0.0054476, -0.0130261, 1.0001696, 0.0081227, -0.0161038, 0.9942623,-0.115973, 0.562244, -0.174131, -0.162746, 0.272643, -0.102153, 20.18433, 25.34180, 58.70361, 477,366, 42.7, 34.3, 28.0, 44.55, 101.13, 1300
61.885,15:3:49, 0.0006123, -0.0140679, 1.0008414, 0.0082295, -0.0119354, 0.9949057,-0.065614, 0.587209, -0.149165, 0.137377, 0.330308, -0.075792, 20.29419, 25.43945, 58.52051, 472,358, 42.7, 34.3, 28.3, 44.55, 101.13, 1300
61.894,15:3:49, 0.0049123, -0.0069130, 0.9961442, 0.0114528, -0.0211507, 1.0021497,-0.091205, 0.562367, -0.144220, 0.139358, 0.197392, -0.127662, 20.18433, 25.59814, 58.41064, 477,364, 42.7, 34.3, 27.8, 44.55, 101.13, 1300
61.906,15:3:49, 0.0013607, -0.0105029, 1.0009302, 0.0149062, -0.0147236, 0.9979937,-0.220443, 0.638914, -0.368936, -0.012175, 0.249263, -0.101899, 20.14771, 25.17090, 58.69751, 472,354, 42.7, 34.5, 27.9, 44.55, 101.13, 1300
61.915,15:3:49, 0.0018123, -0.0081390, 0.9975450, 0.0093955, -0.0136033, 0.9964585,-0.167014, 0.612347, -0.095544, 0.087541, 0.297141, -0.127630, 20.10498, 25.65918, 58.34961, 474,360, 42.7, 34.3, 27.8, 44.55, 101.13, 1300
61.926,15:3:49, 0.0038002, -0.0155848, 0.9987457, 0.0079403, -0.0179309, 0.9968633,-0.167759, 0.538855, -0.297321, -0.086232, 0.245010, -0.102188, 20.25146, 25.54932, 58.59375, 469,351, 42.7, 34.5, 27.8, 44.55, 101.13, 1300
61.936,15:3:49, 0.0036089, -0.0104137, 1.0020417, 0.0135104, -0.0170781, 0.9959469,-0.141424, 0.613185, -0.069491, 0.061991, 0.352503, -0.127330, 20.18433, 25.12207, 58.66699, 476,365, 42.7, 34.3, 28.1, 44.55, 101.13, 1300
61.945,15:3:49, -0.0049694, -0.0140660, 0.9976585, 0.0094326, -0.0205926, 0.9990504,-0.016734, 0.538677, -0.330687, -0.037800, 0.256213, -0.101544, 20.25757, 25.48828, 58.61206, 479,369, 42.7, 34.2, 28.3, 44.55, 101.13, 1300
61.956,15:3:49, 0.0017952, -0.0138936, 1.0018681, 0.0154196, -0.0147133, 0.9950803,-0.142394, 0.638441, -0.147751, -0.011984, 0.201288, -0.076170, 20.28809, 25.34180, 58.59375, 473,356, 42.7, 34.3, 28.1, 44.55, 101.13, 1300
61.966,15:3:49, 0.0017952, -0.0138936, 1.0018681, 0.0130364, -0.0201052, 0.9984958,-0.142394, 0.638441, -0.147751, 0.162349, 0.378228, -0.101545, 20.34302, 25.56152, 58.50220, 476,369, 42.7, 34.3, 28.2, 44.55, 101.13, 1300
61.976,15:3:49, 0.0033407, -0.0060873, 1.0020324, 0.0090576, -0.0167429, 0.9971957,-0.169115, 0.689228, -0.276723, 0.036530, 0.357937, -0.127013, 20.17822, 25.27466, 58.75244, 473,355, 42.7, 34.3, 28.5, 44.55, 101.13, 1300
61.985,15:3:49, 0.0029622, -0.0120641, 0.9973102, 0.0103768, -0.0190365, 0.9985003,-0.089849, 0.463859, -0.017479, -0.012939, 0.326093, -0.255737, 20.18433, 25.25024, 58.59985, 475,363, 42.7, 34.4, 28.2, 44.55, 101.13, 1300
61.997,15:3:49, -0.0000265, -0.0127139, 0.9968377, 0.0097859, -0.0194068, 1.0011265,-0.166707, 0.610982, -0.017419, 0.012009, 0.279291, -0.127275, 20.17822, 25.45776, 58.52661, 472,355, 42.7, 33.9, 28.1, 44.55, 101.13, 1300
62.006,15:3:50, 0.0050763, -0.0117541, 0.9996529, 0.0097859, -0.0194068, 1.0011265,-0.218225, 0.587761, -0.173319, 0.012009, 0.279291, -0.127275, 20.03174, 25.56152, 58.47168, 480,372, 42.7, 34.3, 28.1, 44.55, 101.13, 1300
62.017,15:3:50, 0.0020359, -0.0096512, 1.0004692, 0.0097904, -0.0169268, 0.9953811,-0.117660, 0.586073, -0.174698, -0.014349, 0.304621, -0.281205, 20.35522, 25.27466, 58.31299, 468,350, 42.7, 33.9, 28.2, 43.92, 101.13, 1300
62.026,15:3:50, -0.0003001, -0.0125626, 0.9972342, 0.0164442, -0.0193135, 0.9971779,-0.115349, 0.562177, -0.070351, 0.012661, 0.306297, -0.152769, 20.22705, 25.57373, 58.27637, 474,363, 42.7, 34.3, 28.2, 44.55, 101.13, 1300
62.035,15:3:50, 0.0064082, -0.0119784, 1.0033263, 0.0128434, -0.0146453, 0.9968846,-0.218818, 0.637213, -0.147332, 0.038943, 0.275537, 0.077121, 20.34302, 25.18921, 58.35571, 477,367, 42.7, 34.4, 27.8, 44.55, 101.13, 1300
62.046,15:3:50, 0.0009462, -0.0066685, 1.0008492, 0.0147740, -0.0128538, 0.9967397,-0.040333, 0.561166, 0.008101, 0.036529, 0.278788, -0.229900, 20.22705, 25.74463, 58.73413, 473,357, 42.7, 34.2, 27.9, 44.55, 101.13, 1300
62.056,15:3:50, 0.0037908, -0.0088618, 1.0008022, 0.0114752, -0.0215956, 1.0020686,-0.091759, 0.588813, -0.225559, 0.037371, 0.244557, -0.179169, 20.30029, 25.34180, 58.68530, 475,364, 42.7, 34.3, 27.4, 44.55, 101.13, 1300
62.067,15:3:50, -0.0026402, -0.0069270, 1.0042200, 0.0097160, -0.0173043, 0.9988906,-0.115416, 0.463194, -0.174566, -0.113197, 0.305555, -0.101628, 20.17212, 25.46387, 58.50220, 471,355, 42.7, 34.3, 28.2, 44.55, 101.13, 1300
62.076,15:3:50, 0.0090159, -0.0107965, 1.0021111, 0.0071631, -0.0171508, 0.9978356,-0.065000, 0.512373, -0.122933, -0.014827, 0.224914, -0.384147, 20.11719, 25.28076, 58.27637, 478,367, 42.7, 34.2, 28.1, 44.55, 101.13, 1300
62.088,15:3:50, 0.0021514, -0.0093921, 1.0046326, 0.0073932, -0.0190374, 0.9938509,-0.219856, 0.537402, -0.407500, 0.036344, 0.348316, -0.153235, 20.19043, 25.34790, 58.61816, 470,351, 42.7, 34.3, 27.9, 44.55, 101.13, 1300
62.097,15:3:50, 0.0011602, -0.0075725, 1.0033958, 0.0092937, -0.0164069, 0.9957531,-0.041852, 0.562500, -0.070872, -0.012465, 0.327708, -0.076047, 20.19653, 25.55542, 58.16040, 473,359, 42.7, 34.2, 28.2, 44.55, 101.13, 1300
62.106,15:3:50, 0.0047510, -0.0098960, 0.9977153, 0.0163637, -0.0191638, 0.9970423,-0.169996, 0.713750, -0.302866, -0.113047, 0.222591, -0.179108, 20.06226, 25.56152, 58.71582, 476,365, 42.7, 34.3, 28.0, 44.55, 101.13, 1300
62.118,15:3:50, 0.0020857, -0.0092205, 1.0032338, 0.0117047, -0.0194030, 0.9989295,-0.013715, 0.589543, 0.008172, 0.187741, 0.303744, -0.101491, 20.27588, 25.72632, 58.61816, 471,355, 42.7, 34.3, 28.2, 44.55, 101.13, 1300
62.127,15:3:50, 0.0016294, -0.0168996, 0.9992705, 0.0057450, -0.0170578, 0.9976696,-0.217268, 0.613933, -0.120827, -0.062450, 0.352607, -0.050434, 20.13550, 25.45776, 58.32520, 479,368, 42.7, 34.4, 28.1, 44.55, 101.13, 1300
62.138,15:3:50, 0.0074601, -0.0161761, 0.9994616, 0.0139916, -0.0187213, 0.9990733,-0.190329, 0.412338, -0.147983, 0.036953, 0.272115, -0.332928, 20.20264, 25.38452, 58.61816, 473,357, 42.7, 34.3, 27.9, 44.55, 101.13, 1300
62.147,15:3:50, 0.0011132, -0.0094852, 0.9995201, 0.0129362, -0.0240480, 0.9960006,0.037074, 0.615825, -0.278184, -0.061465, 0.172626, -0.025125, 20.14771, 25.42725, 58.39844, 475,361, 42.7, 34.5, 27.9, 44.55, 101.13, 1300
62.158,15:3:50, 0.0018878, -0.0127089, 1.0000914, 0.0156075, -0.0152871, 0.9962075,-0.141093, 0.589196, -0.095238, 0.038011, 0.276521, -0.047873, 20.22095, 25.29907, 58.69141, 470,352, 42.7, 34.4, 28.2, 44.55, 101.13, 1300
62.167,15:3:50, 0.0009685, -0.0090143, 0.9984618, 0.0099267, -0.0174209, 0.9934767,-0.191835, 0.587717, 0.061768, -0.060999, 0.293978, 0.076657, 20.08057, 25.45166, 58.58154, 474,361, 42.7, 34.5, 27.8, 44.55, 101.13, 1300
62.178,15:3:50, 0.0003210, -0.0067748, 1.0031463, 0.0082782, -0.0204514, 0.9937629,-0.141288, 0.463122, -0.254839, 0.036919, 0.398203, -0.127592, 20.11719, 25.40283, 58.50220, 471,355, 42.7, 34.3, 27.9, 44.55, 101.13, 1300
62.188,15:3:50, 0.0036762, -0.0085312, 0.9986272, 0.0109265, -0.0204011, 0.9954188,-0.193983, 0.587520, -0.276974, 0.086964, 0.294005, -0.102136, 20.11108, 25.39673, 58.55713, 477,364, 42.7, 34.3, 27.7, 44.55, 101.13, 1300
62.197,15:3:50, 0.0027827, -0.0119608, 0.9974717, 0.0108354, -0.0210989, 0.9942120,-0.090278, 0.462748, -0.149563, 0.012907, 0.305268, 0.000434, 20.34912, 25.68970, 58.58765, 480,369, 42.7, 34.2, 28.1, 44.55, 101.13, 1300
62.208,15:3:50, 0.0029586, -0.0096784, 0.9966578, 0.0086456, -0.0204895, 0.9990739,-0.220439, 0.611923, -0.355177, 0.062230, 0.304715, -0.101548, 20.23315, 25.16479, 58.64868, 473,357, 42.7, 34.4, 28.1, 44.55, 101.13, 1300
62.217,15:3:50, 0.0040388, -0.0125254, 0.9973328, 0.0131109, -0.0212645, 0.9949858,-0.344465, 0.535925, -0.172495, -0.087905, 0.282799, -0.075845, 20.11108, 25.48218, 58.80127, 475,361, 42.7, 34.3, 28.2, 44.55, 101.13, 1300
62.228,15:3:50, 0.0028667, -0.0085287, 1.0045798, 0.0125610, -0.0188180, 0.9992144,-0.117610, 0.535405, -0.122164, 0.037960, 0.199400, -0.101900, 20.25146, 25.50049, 58.39844, 469,350, 42.7, 33.9, 28.0, 44.55, 101.13, 1300
62.238,15:3:50, 0.0008973, -0.0083819, 1.0029105, 0.0131125, -0.0208843, 0.9939729,-0.139963, 0.437796, -0.122189, -0.114774, 0.282634, -0.101487, 20.22705, 25.42114, 58.55713, 475,365, 42.7, 34.3, 28.4, 44.55, 101.13, 1300
62.249,15:3:50, 0.0046568, -0.0129375, 1.0008975, 0.0082631, -0.0170700, 0.9962485,-0.015186, 0.637321, -0.044817, 0.063385, 0.193786, -0.025353, 20.23926, 25.45166, 58.38013, 473,358, 42.7, 34.2, 27.5, 44.55, 101.13, 1300
62.258,15:3:50, 0.0063487, -0.0075752, 1.0017017, 0.0143781, -0.0170113, 0.9959505,-0.141136, 0.436242, 0.008087, 0.112617, 0.353447, -0.075904, 20.30640, 25.14038, 58.41675, 475,361, 42.7, 34.3, 28.0, 44.55, 101.13, 1300
62.267,15:3:50, 0.0053895, -0.0089044, 0.9971060, 0.0126991, -0.0233772, 0.9977202,-0.116318, 0.587115, -0.096166, -0.038273, 0.228712, -0.176493, 20.12939, 25.58594, 58.53271, 479,369, 42.7, 34.3, 28.0, 44.55, 101.13, 1300
62.279,15:3:50, 0.0048784, -0.0101996, 1.0009230, 0.0072510, -0.0161321, 0.9980546,-0.139806, 0.464173, -0.148026, -0.040454, 0.426339, -0.356994, 20.25757, 25.54932, 58.30688, 473,355, 42.7, 34.3, 28.1, 44.55, 101.13, 1300
62.288,15:3:50, 0.0020977, -0.0070459, 1.0046440, 0.0141492, -0.0203385, 0.9946579,-0.065881, 0.588319, -0.225955, 0.089738, 0.376624, 0.205531, 20.25146, 25.36621, 58.53271, 475,360, 42.7, 34.1, 27.8, 44.55, 101.13, 1300
62.299,15:3:50, 0.0020977, -0.0070459, 1.0046440, 0.0121848, -0.0196793, 0.9925843,-0.065881, 0.588319, -0.225955, -0.111191, 0.351628, 0.128412, 20.22705, 25.75684, 58.56323, 476,361, 42.7, 34.1, 27.9, 44.55, 101.13, 1300
62.307,15:3:50, 0.0020976, -0.0119152, 1.0002431, 0.0098423, -0.0178599, 0.9958177,-0.066901, 0.561514, -0.277835, -0.087191, 0.225652, -0.076254, 20.20874, 25.44556, 58.64868, 474,364, 42.7, 34.0, 28.0, 44.55, 101.13, 1300
62.318,15:3:50, 0.0045223, -0.0090278, 1.0006896, 0.0068710, -0.0171351, 0.9944038,-0.218289, 0.510719, -0.225006, 0.137412, 0.228115, -0.152919, 20.22095, 25.47607, 58.39844, 474,357, 42.7, 34.0, 28.1, 44.55, 101.13, 1300
62.328,15:3:50, 0.0041783, -0.0071802, 1.0016305, 0.0068710, -0.0171351, 0.9944038,-0.116017, 0.512189, 0.060886, 0.137412, 0.228115, -0.152919, 20.09277, 25.45776, 58.56934, 483,374, 42.7, 34.3, 28.1, 44.55, 101.13, 1300
62.338,15:3:50, 0.0063445, -0.0111596, 1.0008891, 0.0096138, -0.0224950, 0.9969356,-0.167063, 0.611051, -0.043529, -0.060410, 0.148574, 0.102554, 20.23926, 25.28687, 58.70972, 473,355, 42.7, 34.2, 27.9, 44.55, 101.13, 1300
62.348,15:3:50, 0.0025979, -0.0102056, 1.0018934, 0.0129353, -0.0137819, 0.9962119,-0.170935, 0.659169, -0.251215, 0.036106, 0.349399, -0.230156, 20.23315, 25.54321, 58.40454, 475,359, 42.7, 33.9, 28.2, 44.55, 101.13, 1300
